product_id,product_name,product_image,product_price,shop_link,shop_name,shop_logo,review_score,review_score_count,company_name,recommend_power
13463144,이엠텍 지포스 RTX 3060 STORM X Dual OC D6 12GB,https://img.danawa.com/prod_img/500000/144/463/img/13463144_1.jpg?shrink=330:330&_v=20220711095454,447200,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=13463144&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4485384028&package=0&setpc=0&r=16678587876364,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,358,이엠텍 ( 제조사 웹사이트 바로가기),정격파워 550W 이상
12822224,이엠텍 지포스 RTX 3060 Ti STORM X Dual OC D6 8GB,https://img.danawa.com/prod_img/500000/224/822/img/12822224_1.jpg?shrink=330:330&_v=20220825172638,565450,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=12822224&cmpnyc=TN920&safe_trade=4&fee_type=T&link_pcode=14430241494&package=0&setpc=0&r=16678587928836,티몬,https://img.danawa.com/cmpny_info/images/TN920_logo.gif,4.8,182,이엠텍 ( 제조사 웹사이트 바로가기),정격파워 550W 이상
13470908,MSI 지포스 RTX 3060 게이밍 X D6 12GB 트윈프로져8,https://img.danawa.com/prod_img/500000/908/470/img/13470908_1.jpg?shrink=330:330&_v=20220617132725,499000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=13470908&cmpnyc=TN920&safe_trade=4&fee_type=T&link_pcode=14510078414&package=0&setpc=0&r=16678589396094,티몬,https://img.danawa.com/cmpny_info/images/TN920_logo.gif,4.8,143,MSI ( 제조사 웹사이트 바로가기),정격파워 550W 이상
13462442,이엠텍 지포스 GTX 1660 SUPER STORM X Dual BASIC OC D6 6GB,https://img.danawa.com/prod_img/500000/442/462/img/13462442_1.jpg?shrink=330:330&_v=20220713161900,458320,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=13462442&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2331362776&package=0&setpc=0&r=16678605347055,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.7,66,이엠텍 ( 제조사 웹사이트 바로가기),정격파워 450W 이상
9790371,MSI 지포스 GTX 1660 SUPER 벤투스 S OC D6 6GB,https://img.danawa.com/prod_img/500000/371/790/img/9790371_1.jpg?shrink=330:330&_v=20220624152722,303900,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=9790371&cmpnyc=TN920&safe_trade=4&fee_type=T&link_pcode=14510078390&package=0&setpc=0&r=16678589844244,티몬,https://img.danawa.com/cmpny_info/images/TN920_logo.gif,4.8,149,MSI ( 제조사 웹사이트 바로가기),정격파워 450W 이상
14776451,MSI 지포스 RTX 3060 Ti 게이밍 X D6 8GB 트윈프로져8 LHR,https://img.danawa.com/prod_img/500000/451/776/img/14776451_1.jpg?shrink=330:330&_v=20220825172624,644400,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=14776451&cmpnyc=TN920&safe_trade=4&fee_type=T&link_pcode=14510078406&package=0&setpc=0&r=16678589788912,티몬,https://img.danawa.com/cmpny_info/images/TN920_logo.gif,4.7,94,MSI ( 제조사 웹사이트 바로가기),정격파워 600W 이상
14406062,이엠텍 지포스 RTX 3070 Ti BLACK EDITION D6X 8GB,https://img.danawa.com/prod_img/500000/062/406/img/14406062_1.jpg?shrink=330:330&_v=20220711104101,829900,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=14406062&cmpnyc=TN920&safe_trade=4&fee_type=T&link_pcode=13543312446&package=0&setpc=0&r=16678594224153,티몬,https://img.danawa.com/cmpny_info/images/TN920_logo.gif,4.8,119,이엠텍 ( 제조사 웹사이트 바로가기),정격파워 700W 이상
5204421,ASUS PH 지포스 GT1030 O2G D5 2GB,https://img.danawa.com/prod_img/500000/421/204/img/5204421_1.jpg?shrink=330:330&_v=20210712143555,115160,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=5204421&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C712151069&package=0&setpc=0&r=16678591441800,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.7,369,ASUS PH,
16231076,SAPPHIRE 라데온 RX 6500 XT PULSE OC D6 4GB Dual-X,https://img.danawa.com/prod_img/500000/076/231/img/16231076_1.jpg?shrink=330:330&_v=20220610100923,257500,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=971&cate4=0&pcode=16231076&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4114732516&package=0&setpc=0&r=16678603775535,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,15,SAPPHIRE ( 제조사 웹사이트 바로가기),정격파워 400W 이상
14461889,MSI 지포스 RTX 3070 Ti 슈프림 X D6X 8GB 트라이프로져2S,https://img.danawa.com/prod_img/500000/889/461/img/14461889_1.jpg?shrink=330:330&_v=20220623162130,969000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=14461889&cmpnyc=TNB0E&safe_trade=4&fee_type=T&link_pcode=23796512&package=0&setpc=0&r=16678593767208,샵다나와,https://img.danawa.com/cmpny_info/images/TNB0E_logo.gif,4.8,46,MSI ( 제조사 웹사이트 바로가기),정격파워 850W 이상
16291658,이엠텍 지포스 RTX 3050 STORM X Dual OC D6 8GB,https://img.danawa.com/prod_img/500000/658/291/img/16291658_1.jpg?shrink=330:330&_v=20220617133010,390000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=16291658&cmpnyc=TNB0E&safe_trade=4&fee_type=T&link_pcode=24959919&package=0&setpc=0&r=16678596303616,샵다나와,https://img.danawa.com/cmpny_info/images/TNB0E_logo.gif,4.7,73,이엠텍 ( 제조사 웹사이트 바로가기),정격파워 550W 이상
12204362,ASUS TUF Gaming 지포스 RTX 3080 O10G OC D6X 10GB,https://img.danawa.com/prod_img/500000/362/204/img/12204362_1.jpg?shrink=330:330&_v=20220216130032,1343040,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=12204362&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=5109724230&package=0&setpc=0&r=16678606772037,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,22,ASUS ( 제조사 웹사이트 바로가기),정격파워 850W 이상
14625236,COLORFUL iGAME 지포스 RTX 3060 Ultra OC D6 12GB White LHR,https://img.danawa.com/prod_img/500000/236/625/img/14625236_1.jpg?shrink=330:330&_v=20210804140038,511690,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=14625236&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565690505&package=0&setpc=0&r=16678591659615,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.9,33,COLORFUL ( 제조사 웹사이트 바로가기),
12578009,ASUS KO 지포스 RTX 3070 O8G GAMING OC D6 8GB,https://img.danawa.com/prod_img/500000/009/578/img/12578009_1.jpg?shrink=330:330&_v=20220603125141,989990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=12578009&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4428132483&package=0&setpc=0&r=16678600127859,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,55,ASUS ( 제조사 웹사이트 바로가기),정격파워 750W 이상
14397899,MSI 지포스 RTX 3080 Ti 슈프림 X D6X 12GB 트라이프로져2S,https://img.danawa.com/prod_img/500000/899/397/img/14397899_1.jpg?shrink=330:330&_v=20220713155836,1699000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=14397899&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2406829915&package=0&setpc=0&r=16678590761499,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.7,75,MSI ( 제조사 웹사이트 바로가기),정격파워 850W 이상
16301489,갤럭시 갤라즈 GALAX 지포스 RTX 3050 D6 8GB,https://img.danawa.com/prod_img/500000/489/301/img/16301489_1.jpg?shrink=330:330&_v=20220303101215,388000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=16301489&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=I13097891444&package=0&setpc=0&r=16678596433552,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.8,25,갤럭시 ( 제조사 웹사이트 바로가기),정격파워 450W 이상
15427364,XFX 라데온 RX 6600 SWFT 210 CORE D6 8GB,https://img.danawa.com/prod_img/500000/364/427/img/15427364_1.jpg?shrink=330:330&_v=20220713154315,333900,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=971&cate4=0&pcode=15427364&cmpnyc=PR50B&safe_trade=4&fee_type=A&link_pcode=5565694465&package=0&setpc=0&r=16678595939148,엔코퍼레이션,https://img.danawa.com/cmpny_info/images/PR50B_logo.gif,4.6,119,XFX ( 제조사 웹사이트 바로가기),정격파워 650W 이상
16301495,갤럭시 갤라즈 GALAX 지포스 RTX 3050 EX BLACK OC D6 8GB,https://img.danawa.com/prod_img/500000/495/301/img/16301495_1.jpg?shrink=330:330&_v=20220303101121,429850,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=16301495&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2346177291&package=0&setpc=0&r=16678598846986,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.8,7,갤럭시 ( 제조사 웹사이트 바로가기),정격파워 450W 이상
14741900,MSI 지포스 RTX 3070 게이밍 Z 트리오 D6 8GB 트라이프로져2 LHR,https://img.danawa.com/prod_img/500000/900/741/img/14741900_1.jpg?shrink=330:330&_v=20220825172225,744400,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=14741900&cmpnyc=TN920&safe_trade=4&fee_type=T&link_pcode=14510078426&package=0&setpc=0&r=16678588479151,티몬,https://img.danawa.com/cmpny_info/images/TN920_logo.gif,4.9,123,MSI ( 제조사 웹사이트 바로가기),정격파워 650W 이상
16224779,GIGABYTE 라데온 RX 6500 XT Gaming OC D6 4GB 제이씨현,https://img.danawa.com/prod_img/500000/779/224/img/16224779_1.jpg?shrink=330:330&_v=20220119225958,234580,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=971&cate4=0&pcode=16224779&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4668565507&package=0&setpc=0&r=16678600437078,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,5.0,3,GIGABYTE ( 제조사 웹사이트 바로가기),정격파워 400W 이상
12464813,ASUS TUF Gaming 지포스 GTX 1650 O4G P D6 4GB,https://img.danawa.com/prod_img/500000/813/464/img/12464813_1.jpg?shrink=330:330&_v=20210114123904,283400,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=12464813&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4433365213&package=0&setpc=0&r=16678602901168,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,35,ASUS ( 제조사 웹사이트 바로가기),정격파워 300W 이상
11001336,이엠텍 지포스 GTX 1650 STORM X Dual MINI OC D6 4GB,https://img.danawa.com/prod_img/500000/336/001/img/11001336_1.jpg?shrink=330:330&_v=20220614160849,241120,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=11001336&cmpnyc=TN920&safe_trade=4&fee_type=T&link_pcode=13704930542&package=0&setpc=0&r=16678598697650,티몬,https://img.danawa.com/cmpny_info/images/TN920_logo.gif,4.7,89,이엠텍 ( 제조사 웹사이트 바로가기),정격파워 300W 이상
14853878,ZOTAC GAMING 지포스 RTX 3060 TWIN Edge OC D6 12GB LHR,https://img.danawa.com/prod_img/500000/878/853/img/14853878_1.jpg?shrink=330:330&_v=20220711103029,481990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=14853878&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C666600666&package=0&setpc=0&r=16678588838900,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.7,62,ZOTAC ( 제조사 웹사이트 바로가기),정격파워 600W 이상
14534075,이엠텍 지포스 RTX 3070 BLACK EDITION OC D6 8GB LHR,https://img.danawa.com/prod_img/500000/075/534/img/14534075_1.jpg?shrink=330:330&_v=20220714092325,751490,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=14534075&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4617778708&package=0&setpc=0&r=16678592287975,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,39,이엠텍 ( 제조사 웹사이트 바로가기),정격파워 650W 이상
16281032,COLORFUL iGAME 지포스 RTX 3050 Ultra OC D6 8GB White,https://img.danawa.com/prod_img/500000/032/281/img/16281032_1.jpg?shrink=330:330&_v=20220203142738,482500,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=16281032&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2406834462&package=0&setpc=0&r=16678604142289,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.6,9,COLORFUL ( 제조사 웹사이트 바로가기),
9317550,AFOX 지포스 G210 D3 512MB LP,https://img.danawa.com/prod_img/500000/550/317/img/9317550_1.jpg?shrink=330:330&_v=20210316092741,26900,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=9317550&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=9317550&package=0&setpc=0&r=16678623851274,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.5,38,AFOX ( 제조사 웹사이트 바로가기),정격파워 300W 이상
14077739,AFOX 지포스 G210 D3 512MB LP 디앤디컴,https://img.danawa.com/prod_img/500000/739/077/img/14077739_1.jpg?shrink=330:330&_v=20210510142720,26990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=14077739&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2406830153&package=0&setpc=0&r=16678599111016,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.5,55,AFOX ( 제조사 웹사이트 바로가기),정격파워 300W 이상
14742041,COLORFUL iGAME 지포스 RTX 3060 Advanced OC D6 12GB LHR,https://img.danawa.com/prod_img/500000/041/742/img/14742041_1.jpg?shrink=330:330&_v=20210804140010,613270,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=14742041&cmpnyc=TT61F6&safe_trade=4&fee_type=N&link_pcode=6286267291&package=0&setpc=0&r=16678612898471,베이스캠프샵,,5.0,11,COLORFUL ( 제조사 웹사이트 바로가기),
16225055,GIGABYTE 라데온 RX 6500 XT EAGLE D6 4GB 제이씨현,https://img.danawa.com/prod_img/500000/055/225/img/16225055_1.jpg?shrink=330:330&_v=20220119225958,248210,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=971&cate4=0&pcode=16225055&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=16225055&package=0&setpc=0&r=16678597785079,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,5.0,1,GIGABYTE ( 제조사 웹사이트 바로가기),정격파워 400W 이상
7462198,갤럭시 GALAX 지포스 GTX 1660 BLACK D D5 6GB,https://img.danawa.com/prod_img/500000/198/462/img/7462198_1.jpg?shrink=330:330&_v=20201019174804,308000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=7462198&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1712157654&package=0&setpc=0&r=16678598035526,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.7,39,갤럭시 ( 제조사 웹사이트 바로가기),정격파워 450W 이상
14966102,COLORFUL iGAME 지포스 RTX 3070 Ultra OC D6 8GB White LHR,https://img.danawa.com/prod_img/500000/102/966/img/14966102_1.jpg?shrink=330:330&_v=20220624134426,753670,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=14966102&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565693536&package=0&setpc=0&r=16678590138367,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,5.0,3,COLORFUL ( 제조사 웹사이트 바로가기),
9909333,ASUS TUF Gaming 지포스 GTX 1660 SUPER O6G D6 6GB,https://img.danawa.com/prod_img/500000/333/909/img/9909333_1.jpg?shrink=330:330&_v=20210615102041,300500,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=9909333&cmpnyc=TN920&safe_trade=4&fee_type=T&link_pcode=13529082838&package=0&setpc=0&r=16678590873222,티몬,https://img.danawa.com/cmpny_info/images/TN920_logo.gif,4.8,49,ASUS ( 제조사 웹사이트 바로가기),정격파워 450W 이상
6038686,MSI 지포스 GT1030 에어로 ITX OC D4 2GB,https://img.danawa.com/prod_img/500000/686/038/img/6038686_1.jpg?shrink=330:330&_v=20210115131148,105300,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=6038686&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2136869150&package=0&setpc=0&r=16678592571385,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.8,48,MSI,정격파워 300W 이상
6642142,지포스 GTX1060 D5 6GB (중고),https://img.danawa.com/prod_img/500000/142/642/img/6642142_1.jpg?shrink=330:330&_v=20181116105615,98850,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=974&cate4=0&pcode=6642142&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C258127099&package=0&setpc=0&r=16678605209544,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.5,246,,
15435041,MSI 라데온 RX 6600 메크 2X D6 8GB,https://img.danawa.com/prod_img/500000/041/435/img/15435041_1.jpg?shrink=330:330&_v=20220713161453,478990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=971&cate4=0&pcode=15435041&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2331371191&package=0&setpc=0&r=16678607359614,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.6,80,MSI ( 제조사 웹사이트 바로가기),정격파워 500W 이상
1509556,액슬 지포스 G210 SMART HDMI D3 512MB LP,https://img.danawa.com/prod_img/500000/556/509/img/1509556_1.jpg?shrink=330:330&_v=20210322153420,66000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=1509556&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1256203245&package=0&setpc=0&r=16678628582523,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.5,69,액슬,정격파워 300W 이상
14741834,MSI 지포스 RTX 3080 슈프림 X D6X 10GB 트라이프로져2S LHR,https://img.danawa.com/prod_img/500000/834/741/img/14741834_1.jpg?shrink=330:330&_v=20220713163150,1796830,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=14741834&cmpnyc=ED910&safe_trade=4&fee_type=T&link_pcode=8585748660&package=0&setpc=0&r=16678590046347,인터파크,https://img.danawa.com/cmpny_info/images/ED910_logo.gif,4.6,99,MSI ( 제조사 웹사이트 바로가기),정격파워 850W 이상
6641779,지포스 GTX1060 D5 3GB (중고),https://img.danawa.com/prod_img/500000/779/641/img/6641779_1.jpg?shrink=330:330&_v=20181116104309,83990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=974&cate4=0&pcode=6641779&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C548914785&package=0&setpc=0&r=16678621208471,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.5,595,,
14413778,갤럭시 GALAX 지포스 RTX 3070 D6 8GB LHR,https://img.danawa.com/prod_img/500000/778/413/img/14413778_1.jpg?shrink=330:330&_v=20210701145318,793970,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=14413778&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565689340&package=0&setpc=0&r=16678593255808,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,5.0,3,갤럭시 ( 제조사 웹사이트 바로가기),정격파워 650W 이상
16292681,MSI 지포스 RTX 3050 게이밍 X D6 8GB 트윈프로져8,https://img.danawa.com/prod_img/500000/681/292/img/16292681_1.jpg?shrink=330:330&_v=20220314075606,389000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=16292681&cmpnyc=TN920&safe_trade=4&fee_type=T&link_pcode=14510078394&package=0&setpc=0&r=16678591181373,티몬,https://img.danawa.com/cmpny_info/images/TN920_logo.gif,4.6,12,MSI ( 제조사 웹사이트 바로가기),정격파워 550W 이상
13474406,이엠텍 지포스 RTX 2060 SUPER STORM X Dual BASIC D6 8GB,https://img.danawa.com/prod_img/500000/406/474/img/13474406_1.jpg?shrink=330:330&_v=20210305165821,411840,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=13474406&cmpnyc=TJ418&safe_trade=4&fee_type=T&link_pcode=0018389367&package=0&setpc=0&r=16678591718229,롯데하이마트,https://img.danawa.com/cmpny_info/images/TJ418_logo.gif,4.7,83,이엠텍 ( 제조사 웹사이트 바로가기),정격파워 550W 이상
16288661,ASUS DUAL 라데온 RX 6500 XT O4G OC D6 4GB 대원씨티에스,https://img.danawa.com/prod_img/500000/661/288/img/16288661_1.jpg?shrink=330:330&_v=20220712091952,234270,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=971&cate4=0&pcode=16288661&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4469841311&package=0&setpc=0&r=16678592853628,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,9,ASUS ( 제조사 웹사이트 바로가기),정격파워 500W 이상
15454757,COLORFUL iGAME 지포스 RTX 3060 Ti Ultra OC D6 8GB White LHR,https://img.danawa.com/prod_img/500000/757/454/img/15454757_1.jpg?shrink=330:330&_v=20220520133005,645990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=15454757&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565694463&package=0&setpc=0&r=16678590659560,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.9,28,COLORFUL ( 제조사 웹사이트 바로가기),
14351591,COLORFUL iGAME 지포스 RTX 3080 Ti Advanced OC D6X 12GB,https://img.danawa.com/prod_img/500000/591/351/img/14351591_1.jpg?shrink=330:330&_v=20211018144617,1784660,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=14351591&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C571362417&package=0&setpc=0&r=16678607232087,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.7,7,COLORFUL ( 제조사 웹사이트 바로가기),
4705488,MSI 지포스 GTX1050 Ti OC D5 4GB 스톰,https://img.danawa.com/prod_img/500000/488/705/img/4705488_1.jpg?shrink=330:330&_v=20201020142211,275000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=4705488&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=5048287338&package=0&setpc=0&r=16678611488323,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,139,MSI,정격파워 300W 이상
13467653,PALIT 지포스 RTX 3060 Dual D6 12GB,https://img.danawa.com/prod_img/500000/653/467/img/13467653_1.jpg?shrink=330:330&_v=20220624132350,478570,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=13467653&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2429314923&package=0&setpc=0&r=16678591559303,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,5.0,31,PALIT ( 제조사 웹사이트 바로가기),정격파워 550W 이상
4597633,MSI 지포스 GTX1050 Ti OC D5 4GB 윈드스톰,https://img.danawa.com/prod_img/500000/633/597/img/4597633_1.jpg?shrink=330:330&_v=20201020142309,228980,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=4597633&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5468209037&package=0&setpc=0&r=16678596211385,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.6,316,MSI,정격파워 300W 이상
15428015,SAPPHIRE 라데온 RX 6600 PULSE D6 8GB Dual-X,https://img.danawa.com/prod_img/500000/015/428/img/15428015_1.jpg?shrink=330:330&_v=20220610110724,444900,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=971&cate4=0&pcode=15428015&cmpnyc=TT4346&safe_trade=4&fee_type=N&link_pcode=6941531018&package=0&setpc=0&r=16678592622973,주연테크,,4.9,58,SAPPHIRE ( 제조사 웹사이트 바로가기),정격파워 500W 이상
15605021,ASUS DUAL 라데온 RX 6600 D6 8GB 대원씨티에스,https://img.danawa.com/prod_img/500000/021/605/img/15605021_1.jpg?shrink=330:330&_v=20220712091952,316490,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=971&cate4=0&pcode=15605021&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=5072683984&package=0&setpc=0&r=16678588291057,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,53,ASUS ( 제조사 웹사이트 바로가기),정격파워 500W 이상
14718956,갤럭시 GALAX 지포스 RTX 3060 Ti D6 8GB LHR,https://img.danawa.com/prod_img/500000/956/718/img/14718956_1.jpg?shrink=330:330&_v=20220317162122,643960,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=14718956&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2165413822&package=0&setpc=0&r=16678590923395,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.6,19,갤럭시 ( 제조사 웹사이트 바로가기),정격파워 550W 이상
14658188,COLORFUL iGAME 지포스 RTX 3070 Ti Vulcan OC D6X 8GB,https://img.danawa.com/prod_img/500000/188/658/img/14658188_1.jpg?shrink=330:330&_v=20211018144503,1230600,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=876&cate3=972&cate4=0&pcode=14658188&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1728460394&package=0&setpc=0&r=16678613668569,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,4.8,9,COLORFUL ( 제조사 웹사이트 바로가기),
